category,gender,age,year,division,population,Latitude,Longitude
1,1,28-24,2013,1,27,41.8851513,-86.97143566
1,1,28-24,2013,1,31,41.8851513,-86.97143566
1,1,28-24,2013,1,55,41.8851513,-86.97143566
1,1,28-24,2013,1,78,41.8851513,-86.97143566
1,1,28-24,2014,1,54,41.8851513,-86.97143566
1,1,2,2013,1,51,41.8851513,-86.97143566
1,1,2,2013,1,72,41.8851513,-86.97143566
1,1,2,2013,1,78,41.8851513,-86.97143566
1,1,2,2013,1,89,41.8851513,-86.97143566
1,1,2,2013,1,160,41.8851513,-86.97143566
1,1,2,2014,1,70,41.8851513,-86.97143566
1,1,3,2013,1,71,41.8851513,-86.97143566
1,1,3,2013,1,76,41.8851513,-86.97143566
1,1,3,2013,1,85,41.8851513,-86.97143566
1,1,3,2013,1,111,41.8851513,-86.97143566
1,1,3,2013,1,198,41.8851513,-86.97143566
1,1,3,2014,1,98,41.8851513,-86.97143566
1,1,4,2013,1,64,41.8851513,-86.97143566
1,1,4,2013,1,74,41.8851513,-86.97143566
1,1,4,2013,1,87,41.8851513,-86.97143566
1,1,4,2013,1,112,41.8851513,-86.97143566
1,1,4,2013,1,170,41.8851513,-86.97143566
1,1,4,2014,1,114,41.8851513,-86.97143566
1,1,5,2013,1,78,41.8851513,-86.97143566
1,1,5,2013,1,109,41.8851513,-86.97143566
1,1,5,2013,1,141,41.8851513,-86.97143566
1,1,5,2013,1,145,41.8851513,-86.97143566
1,1,5,2013,1,247,41.8851513,-86.97143566
1,1,5,2014,1,183,41.8851513,-86.97143566
1,1,28-24,2013,1,40,41.8851513,-86.97143566
1,1,28-24,2013,1,50,41.8851513,-86.97143566
1,1,28-24,2013,1,62,41.8851513,-86.97143566
1,1,28-24,2013,1,87,41.8851513,-86.97143566
1,1,28-24,2013,1,134,41.8851513,-86.97143566
1,1,28-24,2014,1,79,41.8851513,-86.97143566
1,1,2,2013,1,73,41.8851513,-86.97143566
1,1,2,2013,1,91,41.8851513,-86.97143566
1,1,2,2013,1,101,41.8851513,-86.97143566
1,1,2,2013,1,121,41.8851513,-86.97143566
1,1,2,2013,1,240,41.8851513,-86.97143566
1,1,2,2014,1,122,41.8851513,-86.97143566
1,1,3,2013,1,66,41.8851513,-86.97143566
1,1,3,2013,1,93,41.8851513,-86.97143566
1,1,3,2013,1,115,41.8851513,-86.97143566
1,1,3,2013,1,146,41.8851513,-86.97143566
1,1,3,2013,1,259,41.8851513,-86.97143566
1,1,3,2014,1,124,41.8851513,-86.97143566
1,1,4,2013,1,95,41.8851513,-86.97143566
1,1,4,2013,1,101,41.8851513,-86.97143566
1,1,4,2013,1,130,41.8851513,-86.97143566
1,1,4,2013,1,171,41.8851513,-86.97143566
1,1,4,2013,1,242,41.8851513,-86.97143566
1,1,4,2014,1,159,41.8851513,-86.97143566
1,1,5,2013,1,127,41.8851513,-86.97143566
1,1,5,2013,1,140,41.8851513,-86.97143566
1,1,5,2013,1,141,41.8851513,-86.97143566
1,1,5,2013,1,176,41.8851513,-86.97143566
1,1,5,2013,1,285,41.8851513,-86.97143566
1,1,5,2014,1,222,41.8851513,-86.97143566
2,1,28-24,2013,1,23,41.8851513,-86.97143566
2,1,28-24,2013,1,26,41.8851513,-86.97143566
2,1,28-24,2013,1,43,41.8851513,-86.97143566
2,1,28-24,2013,1,61,41.8851513,-86.97143566
2,1,28-24,2013,1,62,41.8851513,-86.97143566
2,1,28-24,2014,1,46,41.8851513,-86.97143566
2,1,2,2013,1,37,41.8851513,-86.97143566
2,1,2,2013,1,54,41.8851513,-86.97143566
2,1,2,2013,1,58,41.8851513,-86.97143566
2,1,2,2013,1,65,41.8851513,-86.97143566
2,1,2,2013,1,120,41.8851513,-86.97143566
2,1,2,2014,1,55,41.8851513,-86.97143566
2,1,3,2013,1,49,41.8851513,-86.97143566
2,1,3,2013,1,50,41.8851513,-86.97143566
2,1,3,2013,1,58,41.8851513,-86.97143566
2,1,3,2013,1,71,41.8851513,-86.97143566
2,1,3,2013,1,125,41.8851513,-86.97143566
2,1,3,2014,1,56,41.8851513,-86.97143566
2,1,4,2013,1,23,41.8851513,-86.97143566
2,1,4,2013,1,30,41.8851513,-86.97143566
2,1,4,2013,1,31,41.8851513,-86.97143566
2,1,4,2013,1,37,41.8851513,-86.97143566
2,1,4,2013,1,61,41.8851513,-86.97143566
2,1,4,2014,1,48,41.8851513,-86.97143566
2,1,5,2013,1,13,41.8851513,-86.97143566
2,1,5,2013,1,21,41.8851513,-86.97143566
2,1,5,2013,1,29,41.8851513,-86.97143566
2,1,5,2013,1,46,41.8851513,-86.97143566
2,1,5,2014,1,25,41.8851513,-86.97143566
2,1,28-24,2013,1,24,41.8851513,-86.97143566
2,1,28-24,2013,1,31,41.8851513,-86.97143566
2,1,28-24,2013,1,32,41.8851513,-86.97143566
2,1,28-24,2013,1,42,41.8851513,-86.97143566
2,1,28-24,2013,1,69,41.8851513,-86.97143566
2,1,28-24,2014,1,34,41.8851513,-86.97143566
2,1,2,2013,1,42,41.8851513,-86.97143566
2,1,2,2013,1,46,41.8851513,-86.97143566
2,1,2,2013,1,57,41.8851513,-86.97143566
2,1,2,2013,1,61,41.8851513,-86.97143566
2,1,2,2013,1,121,41.8851513,-86.97143566
2,1,2,2014,1,56,41.8851513,-86.97143566
2,1,3,2013,1,35,41.8851513,-86.97143566
2,1,3,2013,1,48,41.8851513,-86.97143566
2,1,3,2013,1,59,41.8851513,-86.97143566
2,1,3,2013,1,62,41.8851513,-86.97143566
2,1,3,2013,1,130,41.8851513,-86.97143566
2,1,3,2014,1,68,41.8851513,-86.97143566
2,1,4,2013,1,30,41.8851513,-86.97143566
2,1,4,2013,1,31,41.8851513,-86.97143566
2,1,4,2013,1,35,41.8851513,-86.97143566
2,1,4,2013,1,55,41.8851513,-86.97143566
2,1,4,2013,1,61,41.8851513,-86.97143566
2,1,4,2014,1,52,41.8851513,-86.97143566
2,1,5,2013,1,13,41.8851513,-86.97143566
2,1,5,2013,1,24,41.8851513,-86.97143566
2,1,5,2013,1,31,41.8851513,-86.97143566
2,1,5,2013,1,32,41.8851513,-86.97143566
2,1,5,2013,1,50,41.8851513,-86.97143566
2,1,5,2014,1,45,41.8851513,-86.97143566
digital_music,1,28-24,2014,1,54,41.8851513,-86.97143566
3,1,28-24,2013,1,20,41.8851513,-86.97143566
3,1,28-24,2013,1,23,41.8851513,-86.97143566
3,1,28-24,2013,1,41,41.8851513,-86.97143566
3,1,28-24,2013,1,55,41.8851513,-86.97143566
3,1,28-24,2013,1,58,41.8851513,-86.97143566
digital_music,1,2,2014,1,70,41.8851513,-86.97143566
3,1,2,2013,1,38,41.8851513,-86.97143566
3,1,2,2013,1,61,41.8851513,-86.97143566
3,1,2,2013,1,63,41.8851513,-86.97143566
3,1,2,2013,1,66,41.8851513,-86.97143566
3,1,2,2013,1,135,41.8851513,-86.97143566
digital_music,1,3,2014,1,98,41.8851513,-86.97143566
3,1,3,2013,1,63,41.8851513,-86.97143566
3,1,3,2013,1,68,41.8851513,-86.97143566
3,1,3,2013,1,76,41.8851513,-86.97143566
3,1,3,2013,1,97,41.8851513,-86.97143566
3,1,3,2013,1,182,41.8851513,-86.97143566
digital_music,1,4,2014,1,114,41.8851513,-86.97143566
3,1,4,2013,1,62,41.8851513,-86.97143566
3,1,4,2013,1,68,41.8851513,-86.97143566
3,1,4,2013,1,77,41.8851513,-86.97143566
3,1,4,2013,1,102,41.8851513,-86.97143566
3,1,4,2013,1,157,41.8851513,-86.97143566
digital_music,1,5,2014,1,183,41.8851513,-86.97143566
3,1,5,2013,1,72,41.8851513,-86.97143566
3,1,5,2013,1,101,41.8851513,-86.97143566
3,1,5,2013,1,129,41.8851513,-86.97143566
3,1,5,2013,1,140,41.8851513,-86.97143566
3,1,5,2013,1,233,41.8851513,-86.97143566
digital_music,1,28-24,2014,1,79,41.8851513,-86.97143566
3,1,28-24,2013,1,30,41.8851513,-86.97143566
3,1,28-24,2013,1,33,41.8851513,-86.97143566
3,1,28-24,2013,1,51,41.8851513,-86.97143566
3,1,28-24,2013,1,73,41.8851513,-86.97143566
3,1,28-24,2013,1,100,41.8851513,-86.97143566
digital_music,1,2,2014,1,122,41.8851513,-86.97143566
3,1,2,2013,1,65,41.8851513,-86.97143566
3,1,2,2013,1,77,41.8851513,-86.97143566
3,1,2,2013,1,91,41.8851513,-86.97143566
3,1,2,2013,1,101,41.8851513,-86.97143566
3,1,2,2013,1,205,41.8851513,-86.97143566
digital_music,1,3,2014,1,124,41.8851513,-86.97143566
3,1,3,2013,1,62,41.8851513,-86.97143566
3,1,3,2013,1,82,41.8851513,-86.97143566
3,1,3,2013,1,104,41.8851513,-86.97143566
3,1,3,2013,1,128,41.8851513,-86.97143566
3,1,3,2013,1,238,41.8851513,-86.97143566
digital_music,1,4,2014,1,159,41.8851513,-86.97143566
3,1,4,2013,1,85,41.8851513,-86.97143566
3,1,4,2013,1,96,41.8851513,-86.97143566
3,1,4,2013,1,122,41.8851513,-86.97143566
3,1,4,2013,1,156,41.8851513,-86.97143566
3,1,4,2013,1,223,41.8851513,-86.97143566
digital_music,1,5,2014,1,222,41.8851513,-86.97143566
3,1,5,2013,1,120,41.8851513,-86.97143566
3,1,5,2013,1,127,41.8851513,-86.97143566
3,1,5,2013,1,132,41.8851513,-86.97143566
3,1,5,2013,1,170,41.8851513,-86.97143566
3,1,5,2013,1,260,41.8851513,-86.97143566
4,1,28-24,2013,1,17,41.8851513,-86.97143566
4,1,28-24,2013,1,19,41.8851513,-86.97143566
4,1,28-24,2013,1,31,41.8851513,-86.97143566
4,1,28-24,2013,1,41,41.8851513,-86.97143566
4,1,28-24,2013,1,48,41.8851513,-86.97143566
3,1,28-24,2014,1,43,41.8851513,-86.97143566
4,1,2,2013,1,39,41.8851513,-86.97143566
4,1,2,2013,1,51,41.8851513,-86.97143566
4,1,2,2013,1,60,41.8851513,-86.97143566
4,1,2,2013,1,63,41.8851513,-86.97143566
4,1,2,2013,1,120,41.8851513,-86.97143566
3,1,2,2014,1,50,41.8851513,-86.97143566
4,1,3,2013,1,52,41.8851513,-86.97143566
4,1,3,2013,1,58,41.8851513,-86.97143566
4,1,3,2013,1,64,41.8851513,-86.97143566
4,1,3,2013,1,83,41.8851513,-86.97143566
4,1,3,2013,1,158,41.8851513,-86.97143566
3,1,3,2014,1,86,41.8851513,-86.97143566
4,1,4,2013,1,53,41.8851513,-86.97143566
4,1,4,2013,1,58,41.8851513,-86.97143566
4,1,4,2013,1,76,41.8851513,-86.97143566
4,1,4,2013,1,92,41.8851513,-86.97143566
4,1,4,2013,1,137,41.8851513,-86.97143566
3,1,4,2014,1,99,41.8851513,-86.97143566
4,1,5,2013,1,62,41.8851513,-86.97143566
4,1,5,2013,1,81,41.8851513,-86.97143566
4,1,5,2013,1,95,41.8851513,-86.97143566
4,1,5,2013,1,96,41.8851513,-86.97143566
4,1,5,2013,1,171,41.8851513,-86.97143566
3,1,5,2014,1,173,41.8851513,-86.97143566
4,1,28-24,2013,1,31,41.8851513,-86.97143566
4,1,28-24,2013,1,33,41.8851513,-86.97143566
4,1,28-24,2013,1,43,41.8851513,-86.97143566
4,1,28-24,2013,1,65,41.8851513,-86.97143566
4,1,28-24,2013,1,104,41.8851513,-86.97143566
3,1,28-24,2014,1,67,41.8851513,-86.97143566
4,1,2,2013,1,61,41.8851513,-86.97143566
4,1,2,2013,1,70,41.8851513,-86.97143566
4,1,2,2013,1,88,41.8851513,-86.97143566
4,1,2,2013,1,102,41.8851513,-86.97143566
4,1,2,2013,1,192,41.8851513,-86.97143566
3,1,2,2014,1,103,41.8851513,-86.97143566
4,1,3,2013,1,56,41.8851513,-86.97143566
4,1,3,2013,1,80,41.8851513,-86.97143566
4,1,3,2013,1,93,41.8851513,-86.97143566
4,1,3,2013,1,123,41.8851513,-86.97143566
4,1,3,2013,1,219,41.8851513,-86.97143566
3,1,3,2014,1,115,41.8851513,-86.97143566
4,1,4,2013,1,78,41.8851513,-86.97143566
4,1,4,2013,1,81,41.8851513,-86.97143566
4,1,4,2013,1,102,41.8851513,-86.97143566
4,1,4,2013,1,137,41.8851513,-86.97143566
4,1,4,2013,1,187,41.8851513,-86.97143566
3,1,4,2014,1,152,41.8851513,-86.97143566
4,1,5,2013,1,98,41.8851513,-86.97143566
4,1,5,2013,1,99,41.8851513,-86.97143566
4,1,5,2013,1,105,41.8851513,-86.97143566
4,1,5,2013,1,116,41.8851513,-86.97143566
4,1,5,2013,1,214,41.8851513,-86.97143566
3,1,5,2014,1,209,41.8851513,-86.97143566
5,1,28-24,2013,1,26,41.8851513,-86.97143566
5,1,28-24,2013,1,31,41.8851513,-86.97143566
5,1,28-24,2013,1,52,41.8851513,-86.97143566
5,1,28-24,2013,1,76,41.8851513,-86.97143566
4,1,28-24,2014,1,34,41.8851513,-86.97143566
5,1,2,2013,1,49,41.8851513,-86.97143566
5,1,2,2013,1,72,41.8851513,-86.97143566
5,1,2,2013,1,75,41.8851513,-86.97143566
5,1,2,2013,1,86,41.8851513,-86.97143566
5,1,2,2013,1,158,41.8851513,-86.97143566
4,1,2,2014,1,50,41.8851513,-86.97143566
5,1,3,2013,1,69,41.8851513,-86.97143566
5,1,3,2013,1,73,41.8851513,-86.97143566
5,1,3,2013,1,85,41.8851513,-86.97143566
5,1,3,2013,1,107,41.8851513,-86.97143566
5,1,3,2013,1,187,41.8851513,-86.97143566
4,1,3,2014,1,78,41.8851513,-86.97143566
5,1,4,2013,1,64,41.8851513,-86.97143566
5,1,4,2013,1,67,41.8851513,-86.97143566
5,1,4,2013,1,84,41.8851513,-86.97143566
5,1,4,2013,1,104,41.8851513,-86.97143566
5,1,4,2013,1,160,41.8851513,-86.97143566
4,1,4,2014,1,94,41.8851513,-86.97143566
5,1,5,2013,1,75,41.8851513,-86.97143566
5,1,5,2013,1,103,41.8851513,-86.97143566
5,1,5,2013,1,137,41.8851513,-86.97143566
5,1,5,2013,1,236,41.8851513,-86.97143566
4,1,5,2014,1,140,41.8851513,-86.97143566
5,1,28-24,2013,1,40,41.8851513,-86.97143566
5,1,28-24,2013,1,47,41.8851513,-86.97143566
5,1,28-24,2013,1,62,41.8851513,-86.97143566
5,1,28-24,2013,1,83,41.8851513,-86.97143566
5,1,28-24,2013,1,131,41.8851513,-86.97143566
4,1,28-24,2014,1,60,41.8851513,-86.97143566
5,1,2,2013,1,72,41.8851513,-86.97143566
5,1,2,2013,1,85,41.8851513,-86.97143566
5,1,2,2013,1,100,41.8851513,-86.97143566
5,1,2,2013,1,118,41.8851513,-86.97143566
5,1,2,2013,1,230,41.8851513,-86.97143566
4,1,2,2014,1,96,41.8851513,-86.97143566
5,1,3,2013,1,64,41.8851513,-86.97143566
5,1,3,2013,1,91,41.8851513,-86.97143566
5,1,3,2013,1,114,41.8851513,-86.97143566
5,1,3,2013,1,142,41.8851513,-86.97143566
5,1,3,2013,1,253,41.8851513,-86.97143566
4,1,3,2014,1,98,41.8851513,-86.97143566
5,1,4,2013,1,91,41.8851513,-86.97143566
5,1,4,2013,1,96,41.8851513,-86.97143566
5,1,4,2013,1,121,41.8851513,-86.97143566
5,1,4,2013,1,169,41.8851513,-86.97143566
5,1,4,2013,1,229,41.8851513,-86.97143566
4,1,4,2014,1,131,41.8851513,-86.97143566
5,1,5,2013,1,124,41.8851513,-86.97143566
5,1,5,2013,1,134,41.8851513,-86.97143566
5,1,5,2013,1,138,41.8851513,-86.97143566
5,1,5,2013,1,169,41.8851513,-86.97143566
5,1,5,2013,1,277,41.8851513,-86.97143566
4,1,5,2014,1,169,41.8851513,-86.97143566
5,1,28-24,2014,1,44,41.8851513,-86.97143566
6,1,28-24,2013,1,27,41.8851513,-86.97143566
6,1,28-24,2013,1,31,41.8851513,-86.97143566
6,1,28-24,2013,1,55,41.8851513,-86.97143566
6,1,28-24,2013,1,78,41.8851513,-86.97143566
5,1,2,2014,1,62,41.8851513,-86.97143566
6,1,2,2013,1,51,41.8851513,-86.97143566
6,1,2,2013,1,72,41.8851513,-86.97143566
6,1,2,2013,1,78,41.8851513,-86.97143566
6,1,2,2013,1,89,41.8851513,-86.97143566
6,1,2,2013,1,160,41.8851513,-86.97143566
5,1,3,2014,1,79,41.8851513,-86.97143566
6,1,3,2013,1,71,41.8851513,-86.97143566
6,1,3,2013,1,76,41.8851513,-86.97143566
6,1,3,2013,1,85,41.8851513,-86.97143566
6,1,3,2013,1,111,41.8851513,-86.97143566
6,1,3,2013,1,198,41.8851513,-86.97143566
5,1,4,2014,1,95,41.8851513,-86.97143566
6,1,4,2013,1,64,41.8851513,-86.97143566
6,1,4,2013,1,74,41.8851513,-86.97143566
6,1,4,2013,1,87,41.8851513,-86.97143566
6,1,4,2013,1,112,41.8851513,-86.97143566
6,1,4,2013,1,170,41.8851513,-86.97143566
5,1,5,2014,1,164,41.8851513,-86.97143566
6,1,5,2013,1,78,41.8851513,-86.97143566
6,1,5,2013,1,109,41.8851513,-86.97143566
6,1,5,2013,1,141,41.8851513,-86.97143566
6,1,5,2013,1,145,41.8851513,-86.97143566
6,1,5,2013,1,247,41.8851513,-86.97143566
5,1,28-24,2014,1,66,41.8851513,-86.97143566
6,1,28-24,2013,1,40,41.8851513,-86.97143566
6,1,28-24,2013,1,50,41.8851513,-86.97143566
6,1,28-24,2013,1,62,41.8851513,-86.97143566
6,1,28-24,2013,1,87,41.8851513,-86.97143566
6,1,28-24,2013,1,134,41.8851513,-86.97143566
5,1,2,2014,1,111,41.8851513,-86.97143566
6,1,2,2013,1,73,41.8851513,-86.97143566
6,1,2,2013,1,91,41.8851513,-86.97143566
6,1,2,2013,1,101,41.8851513,-86.97143566
6,1,2,2013,1,121,41.8851513,-86.97143566
6,1,2,2013,1,240,41.8851513,-86.97143566
5,1,3,2014,1,106,41.8851513,-86.97143566
6,1,3,2013,1,66,41.8851513,-86.97143566
6,1,3,2013,1,93,41.8851513,-86.97143566
6,1,3,2013,1,115,41.8851513,-86.97143566
6,1,3,2013,1,146,41.8851513,-86.97143566
6,1,3,2013,1,259,41.8851513,-86.97143566
5,1,4,2014,1,148,41.8851513,-86.97143566
6,1,4,2013,1,95,41.8851513,-86.97143566
6,1,4,2013,1,101,41.8851513,-86.97143566
6,1,4,2013,1,130,41.8851513,-86.97143566
6,1,4,2013,1,171,41.8851513,-86.97143566
6,1,4,2013,1,242,41.8851513,-86.97143566
5,1,5,2014,1,215,41.8851513,-86.97143566
6,1,5,2013,1,127,41.8851513,-86.97143566
6,1,5,2013,1,140,41.8851513,-86.97143566
6,1,5,2013,1,141,41.8851513,-86.97143566
6,1,5,2013,1,176,41.8851513,-86.97143566
6,1,5,2013,1,285,41.8851513,-86.97143566
6,1,28-24,2014,1,54,41.8851513,-86.97143566
7,1,28-24,2013,1,26,41.8851513,-86.97143566
7,1,28-24,2013,1,30,41.8851513,-86.97143566
7,1,28-24,2013,1,52,41.8851513,-86.97143566
7,1,28-24,2013,1,74,41.8851513,-86.97143566
7,1,28-24,2013,1,77,41.8851513,-86.97143566
6,1,2,2014,1,70,41.8851513,-86.97143566
7,1,2,2013,1,51,41.8851513,-86.97143566
7,1,2,2013,1,72,41.8851513,-86.97143566
7,1,2,2013,1,77,41.8851513,-86.97143566
7,1,2,2013,1,86,41.8851513,-86.97143566
7,1,2,2013,1,157,41.8851513,-86.97143566
6,1,3,2014,1,98,41.8851513,-86.97143566
7,1,3,2013,1,71,41.8851513,-86.97143566
7,1,3,2013,1,74,41.8851513,-86.97143566
7,1,3,2013,1,83,41.8851513,-86.97143566
7,1,3,2013,1,110,41.8851513,-86.97143566
7,1,3,2013,1,196,41.8851513,-86.97143566
6,1,4,2014,1,114,41.8851513,-86.97143566
7,1,4,2013,1,64,41.8851513,-86.97143566
7,1,4,2013,1,74,41.8851513,-86.97143566
7,1,4,2013,1,86,41.8851513,-86.97143566
7,1,4,2013,1,109,41.8851513,-86.97143566
7,1,4,2013,1,169,41.8851513,-86.97143566
6,1,5,2014,1,183,41.8851513,-86.97143566
7,1,5,2013,1,77,41.8851513,-86.97143566
7,1,5,2013,1,108,41.8851513,-86.97143566
7,1,5,2013,1,137,41.8851513,-86.97143566
7,1,5,2013,1,144,41.8851513,-86.97143566
7,1,5,2013,1,244,41.8851513,-86.97143566
6,1,28-24,2014,1,79,41.8851513,-86.97143566
7,1,28-24,2013,1,39,41.8851513,-86.97143566
7,1,28-24,2013,1,49,41.8851513,-86.97143566
7,1,28-24,2013,1,62,41.8851513,-86.97143566
7,1,28-24,2013,1,86,41.8851513,-86.97143566
7,1,28-24,2013,1,133,41.8851513,-86.97143566
6,1,2,2014,1,122,41.8851513,-86.97143566
7,1,2,2013,1,73,41.8851513,-86.97143566
7,1,2,2013,1,91,41.8851513,-86.97143566
7,1,2,2013,1,101,41.8851513,-86.97143566
7,1,2,2013,1,121,41.8851513,-86.97143566
7,1,2,2013,1,238,41.8851513,-86.97143566
6,1,3,2014,1,124,41.8851513,-86.97143566
7,1,3,2013,1,64,41.8851513,-86.97143566
7,1,3,2013,1,93,41.8851513,-86.97143566
7,1,3,2013,1,114,41.8851513,-86.97143566
7,1,3,2013,1,144,41.8851513,-86.97143566
7,1,3,2013,1,257,41.8851513,-86.97143566
6,1,4,2014,1,159,41.8851513,-86.97143566
7,1,4,2013,1,95,41.8851513,-86.97143566
7,1,4,2013,1,99,41.8851513,-86.97143566
7,1,4,2013,1,130,41.8851513,-86.97143566
7,1,4,2013,1,170,41.8851513,-86.97143566
7,1,4,2013,1,241,41.8851513,-86.97143566
6,1,5,2014,1,222,41.8851513,-86.97143566
7,1,5,2013,1,126,41.8851513,-86.97143566
7,1,5,2013,1,138,41.8851513,-86.97143566
7,1,5,2013,1,139,41.8851513,-86.97143566
7,1,5,2013,1,172,41.8851513,-86.97143566
7,1,5,2013,1,283,41.8851513,-86.97143566
7,1,28-24,2014,1,52,41.8851513,-86.97143566
8,1,28-24,2013,1,3,41.8851513,-86.97143566
8,1,28-24,2013,1,9,41.8851513,-86.97143566
8,1,28-24,2013,1,12,41.8851513,-86.97143566
8,1,28-24,2013,1,16,41.8851513,-86.97143566
8,1,28-24,2013,1,19,41.8851513,-86.97143566
7,1,2,2014,1,70,41.8851513,-86.97143566
8,1,2,2013,1,10,41.8851513,-86.97143566
8,1,2,2013,1,21,41.8851513,-86.97143566
8,1,2,2013,1,26,41.8851513,-86.97143566
8,1,2,2013,1,29,41.8851513,-86.97143566
8,1,2,2013,1,48,41.8851513,-86.97143566
7,1,3,2014,1,97,41.8851513,-86.97143566
8,1,3,2013,1,25,41.8851513,-86.97143566
8,1,3,2013,1,26,41.8851513,-86.97143566
8,1,3,2013,1,32,41.8851513,-86.97143566
8,1,3,2013,1,48,41.8851513,-86.97143566
8,1,3,2013,1,82,41.8851513,-86.97143566
7,1,4,2014,1,113,41.8851513,-86.97143566
8,1,4,2013,1,21,41.8851513,-86.97143566
8,1,4,2013,1,28,41.8851513,-86.97143566
8,1,4,2013,1,46,41.8851513,-86.97143566
8,1,4,2013,1,64,41.8851513,-86.97143566
7,1,5,2014,1,179,41.8851513,-86.97143566
8,1,5,2013,1,15,41.8851513,-86.97143566
8,1,5,2013,1,28,41.8851513,-86.97143566
8,1,5,2013,1,36,41.8851513,-86.97143566
8,1,5,2013,1,41,41.8851513,-86.97143566
8,1,5,2013,1,61,41.8851513,-86.97143566
7,1,28-24,2014,1,79,41.8851513,-86.97143566
8,1,28-24,2013,1,10,41.8851513,-86.97143566
8,1,28-24,2013,1,19,41.8851513,-86.97143566
8,1,28-24,2013,1,22,41.8851513,-86.97143566
8,1,28-24,2013,1,30,41.8851513,-86.97143566
8,1,28-24,2013,1,38,41.8851513,-86.97143566
7,1,2,2014,1,122,41.8851513,-86.97143566
8,1,2,2013,1,25,41.8851513,-86.97143566
8,1,2,2013,1,34,41.8851513,-86.97143566
8,1,2,2013,1,44,41.8851513,-86.97143566
8,1,2,2013,1,48,41.8851513,-86.97143566
8,1,2,2013,1,94,41.8851513,-86.97143566
7,1,3,2014,1,123,41.8851513,-86.97143566
8,1,3,2013,1,23,41.8851513,-86.97143566
8,1,3,2013,1,40,41.8851513,-86.97143566
8,1,3,2013,1,50,41.8851513,-86.97143566
8,1,3,2013,1,65,41.8851513,-86.97143566
8,1,3,2013,1,106,41.8851513,-86.97143566
7,1,4,2014,1,156,41.8851513,-86.97143566
8,1,4,2013,1,36,41.8851513,-86.97143566
8,1,4,2013,1,37,41.8851513,-86.97143566
8,1,4,2013,1,51,41.8851513,-86.97143566
8,1,4,2013,1,65,41.8851513,-86.97143566
8,1,4,2013,1,83,41.8851513,-86.97143566
7,1,5,2014,1,221,41.8851513,-86.97143566
8,1,5,2013,1,28,41.8851513,-86.97143566
8,1,5,2013,1,31,41.8851513,-86.97143566
8,1,5,2013,1,48,41.8851513,-86.97143566
8,1,5,2013,1,49,41.8851513,-86.97143566
8,1,5,2013,1,90,41.8851513,-86.97143566
9,1,28-24,2013,1,15,41.8851513,-86.97143566
9,1,28-24,2013,1,17,41.8851513,-86.97143566
9,1,28-24,2013,1,25,41.8851513,-86.97143566
9,1,28-24,2013,1,37,41.8851513,-86.97143566
9,1,28-24,2013,1,43,41.8851513,-86.97143566
8,1,28-24,2014,1,15,41.8851513,-86.97143566
9,1,2,2013,1,21,41.8851513,-86.97143566
9,1,2,2013,1,34,41.8851513,-86.97143566
9,1,2,2013,1,39,41.8851513,-86.97143566
9,1,2,2013,1,42,41.8851513,-86.97143566
9,1,2,2013,1,78,41.8851513,-86.97143566
8,1,2,2014,1,32,41.8851513,-86.97143566
9,1,3,2013,1,27,41.8851513,-86.97143566
9,1,3,2013,1,39,41.8851513,-86.97143566
9,1,3,2013,1,42,41.8851513,-86.97143566
9,1,3,2013,1,53,41.8851513,-86.97143566
9,1,3,2013,1,98,41.8851513,-86.97143566
8,1,3,2014,1,53,41.8851513,-86.97143566
9,1,4,2013,1,29,41.8851513,-86.97143566
9,1,4,2013,1,32,41.8851513,-86.97143566
9,1,4,2013,1,44,41.8851513,-86.97143566
9,1,4,2013,1,55,41.8851513,-86.97143566
9,1,4,2013,1,73,41.8851513,-86.97143566
8,1,4,2014,1,43,41.8851513,-86.97143566
9,1,5,2013,1,43,41.8851513,-86.97143566
9,1,5,2013,1,46,41.8851513,-86.97143566
9,1,5,2013,1,66,41.8851513,-86.97143566
9,1,5,2013,1,67,41.8851513,-86.97143566
9,1,5,2013,1,101,41.8851513,-86.97143566
8,1,5,2014,1,53,41.8851513,-86.97143566
9,1,28-24,2013,1,26,41.8851513,-86.97143566
9,1,28-24,2013,1,31,41.8851513,-86.97143566
9,1,28-24,2013,1,41,41.8851513,-86.97143566
9,1,28-24,2013,1,50,41.8851513,-86.97143566
9,1,28-24,2013,1,70,41.8851513,-86.97143566
8,1,28-24,2014,1,30,41.8851513,-86.97143566
9,1,2,2013,1,40,41.8851513,-86.97143566
9,1,2,2013,1,46,41.8851513,-86.97143566
9,1,2,2013,1,58,41.8851513,-86.97143566
9,1,2,2013,1,68,41.8851513,-86.97143566
9,1,2,2013,1,110,41.8851513,-86.97143566
8,1,2,2014,1,69,41.8851513,-86.97143566
9,1,3,2013,1,34,41.8851513,-86.97143566
9,1,3,2013,1,54,41.8851513,-86.97143566
9,1,3,2013,1,67,41.8851513,-86.97143566
9,1,3,2013,1,84,41.8851513,-86.97143566
9,1,3,2013,1,135,41.8851513,-86.97143566
8,1,3,2014,1,69,41.8851513,-86.97143566
9,1,4,2013,1,51,41.8851513,-86.97143566
9,1,4,2013,1,65,41.8851513,-86.97143566
9,1,4,2013,1,70,41.8851513,-86.97143566
9,1,4,2013,1,98,41.8851513,-86.97143566
9,1,4,2013,1,124,41.8851513,-86.97143566
8,1,4,2014,1,75,41.8851513,-86.97143566
